Stim	Lux	Yellow	Red	Blue	Blue2	Trig
22	146.0	1800	0	2368	0	1
22	145.0	1800	0	2368	0	0
22	88.0	1800	0	2368	0	0
22	56.0	1800	0	2368	0	0
22	56.0	1800	0	2368	0	0
22	56.0	1800	0	2368	0	0
23	56.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	146.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	147.0	1800	0	2500	0	1
23	145.0	1800	0	2500	0	1
