Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
11	303	382	196	918	5265	876.0	2400	0	888	0
11	304	383	196	921	3855	361.0	2400	0	888	0
11	303	382	196	918	3847	362.0	2400	0	888	0
11	304	384	197	922	3855	361.0	2400	0	888	0
12	303	382	197	918	3859	363.0	2400	355	666	1
12	555	824	388	1795	3868	360.0	2400	355	666	1
12	837	1316	602	2773	4054	836.0	2400	355	666	1
12	834	1312	600	2764	4131	1364.0	2400	355	666	1
12	837	1315	602	2771	4132	1360.0	2400	355	666	1
12	834	1313	601	2767	4131	1363.0	2400	355	666	1
12	836	1314	601	2769	4136	1361.0	2400	355	666	1
12	835	1314	601	2768	4130	1362.0	2400	355	666	1
12	836	1316	602	2772	4133	1363.0	2400	355	666	1
12	834	1311	600	2763	4134	1365.0	2400	355	666	1
12	837	1316	602	2774	4132	1359.0	2400	355	666	1
12	834	1312	600	2763	4131	1364.0	2400	355	666	1
12	837	1314	602	2770	4132	1360.0	2400	355	666	1
12	835	1313	601	2767	4131	1361.0	2400	355	666	1
12	836	1314	602	2770	4133	1361.0	2400	355	666	1
12	835	1314	601	2768	4134	1361.0	2400	355	666	1
12	836	1316	602	2772	4133	1363.0	2400	355	666	1
12	834	1311	600	2763	4134	1365.0	2400	355	666	1
12	837	1316	603	2774	4132	1359.0	2400	355	666	1
12	837	1315	602	2772	4135	1364.0	2400	355	666	1
12	834	1314	601	2767	4131	1363.0	2400	355	666	1
12	836	1314	601	2769	4136	1363.0	2400	355	666	1
12	835	1313	601	2767	4130	1362.0	2400	355	666	1
12	836	1314	602	2769	4133	1361.0	2400	355	666	1
12	835	1311	600	2764	4134	1361.0	2400	355	666	1
12	837	1316	602	2773	4128	1359.0	2400	355	666	1
12	834	1312	600	2764	4131	1364.0	2400	355	666	1
12	837	1315	602	2772	4132	1360.0	2400	355	666	1
12	835	1314	601	2767	4131	1363.0	2400	355	666	0
12	458	651	313	1454	4133	1363.0	2400	355	666	0
12	303	382	196	918	3994	649.0	2400	355	666	0
12	304	384	197	922	3855	361.0	2400	355	666	0
12	303	382	196	917	3859	363.0	2400	355	666	0
12	304	384	197	921	3855	361.0	2400	355	666	0
12	303	382	196	918	3859	363.0	2400	355	666	0
13	304	384	196	921	3855	361.0	2400	711	444	1
13	789	629	331	1744	3847	363.0	2400	711	444	1
13	1479	978	523	2915	2983	494.0	2400	711	444	1
13	1477	978	523	2914	2683	680.0	2400	711	444	1
13	1476	977	523	2911	2685	681.0	2400	711	444	1
13	1479	979	524	2916	2686	680.0	2400	711	444	1
13	1477	977	523	2912	2684	681.0	2400	711	444	1
13	1477	977	523	2911	2685	679.0	2400	711	444	1
13	1479	978	524	2916	2683	679.0	2400	711	444	1
13	1477	977	523	2911	2686	679.0	2400	711	444	1
13	1478	977	523	2913	2683	679.0	2400	711	444	1
13	1479	978	523	2914	2684	679.0	2400	711	444	1
13	1477	977	523	2911	2682	680.0	2400	711	444	1
13	1478	977	523	2912	2683	679.0	2400	711	444	1
13	1479	979	524	2916	2682	679.0	2400	711	444	1
13	1476	976	523	2910	2684	681.0	2400	711	444	1
13	1479	978	523	2915	2686	678.0	2400	711	444	1
13	1477	977	523	2911	2683	680.0	2400	711	444	1
13	1477	977	523	2912	2683	679.0	2400	711	444	1
13	1478	977	523	2912	2685	679.0	2400	711	444	1
13	1476	976	522	2908	2682	679.0	2400	711	444	1
13	1480	979	524	2918	2682	679.0	2400	711	444	1
13	1476	976	522	2909	2685	681.0	2400	711	444	1
13	1478	978	523	2914	2683	679.0	2400	711	444	1
13	1478	977	523	2912	2684	681.0	2400	711	444	1
13	1477	978	523	2913	2682	679.0	2400	711	444	1
13	1478	976	522	2910	2685	681.0	2400	711	444	1
13	1479	979	524	2917	2680	678.0	2400	711	444	0
13	716	590	310	1618	2686	681.0	2400	711	444	0
13	305	384	197	923	3040	471.0	2400	711	444	0
13	302	382	196	917	3851	362.0	2400	711	444	0
13	305	384	197	923	3863	361.0	2400	711	444	0
13	302	382	196	917	3851	362.0	2400	711	444	0
13	304	384	197	923	3863	361.0	2400	711	444	0
14	302	382	196	917	3859	363.0	2400	1066	222	1
14	1129	511	315	1909	3863	361.0	2400	1066	222	1
14	2138	665	458	3110	2396	209.0	2400	1066	222	1
14	2143	667	460	3121	2098	20.0	2400	1066	222	1
14	2139	667	460	3116	2101	20.0	2400	1066	222	1
14	2141	665	459	3114	2101	21.0	2400	1066	222	1
14	2139	667	460	3116	2099	18.0	2400	1066	222	1
14	2138	665	459	3111	2101	21.0	2400	1066	222	1
14	2142	667	460	3120	2100	19.0	2400	1066	222	1
14	2135	662	457	3105	2102	20.0	2400	1066	222	1
14	2140	667	460	3117	2099	17.0	2400	1066	222	1
14	2140	666	459	3115	2101	21.0	2400	1066	222	1
14	2139	667	460	3116	2099	20.0	2400	1066	222	1
14	2141	665	459	3115	2101	21.0	2400	1066	222	1
14	2140	667	460	3117	2099	18.0	2400	1066	222	1
14	2138	665	458	3111	2101	21.0	2400	1066	222	1
14	2143	667	460	3120	2098	20.0	2400	1066	222	1
14	2138	665	459	3112	2100	20.0	2400	1066	222	1
14	2141	667	460	3117	2100	19.0	2400	1066	222	1
14	2142	666	459	3116	2100	20.0	2400	1066	222	1
14	2139	666	459	3115	2098	19.0	2400	1066	222	1
14	2140	665	459	3115	2101	20.0	2400	1066	222	1
14	2141	665	459	3118	2100	18.0	2400	1066	222	1
14	2142	666	460	3118	2102	18.0	2400	1066	222	1
14	2139	666	459	3114	2100	19.0	2400	1066	222	1
14	2138	666	459	3113	2099	20.0	2400	1066	222	1
14	2142	666	459	3117	2100	21.0	2400	1066	222	1
14	2139	666	459	3114	2098	19.0	2400	1066	222	0
14	955	483	289	1698	2099	20.0	2400	1066	222	0
14	303	383	196	920	2504	240.0	2400	1066	222	0
14	304	383	196	920	3855	362.0	2400	1066	222	0
14	303	383	196	919	3847	362.0	2400	1066	222	0
14	304	383	196	920	3855	362.0	2400	1066	222	0
14	303	383	196	919	3847	362.0	2400	1066	222	0
15	304	383	196	920	3855	362.0	2400	1422	0	1
15	1429	445	319	2111	3847	362.0	2400	1422	0	1
15	2822	524	471	3587	2154	4.0	2400	1422	0	1
15	2825	523	471	3589	1892	0.0	2400	1422	0	1
15	2825	524	471	3590	1891	0.0	2400	1422	0	1
15	2820	523	470	3583	1891	0.0	2400	1422	0	1
15	2827	524	472	3592	1891	0.0	2400	1422	0	1
15	2821	524	471	3586	1892	0.0	2400	1422	0	1
15	2825	523	471	3588	1892	0.0	2400	1422	0	1
15	2823	524	471	3588	1891	0.0	2400	1422	0	1
15	2820	522	470	3582	1891	0.0	2400	1422	0	1
15	2826	525	472	3592	1891	0.0	2400	1422	0	1
15	2820	522	470	3583	1892	0.0	2400	1422	0	1
15	2822	525	471	3588	1892	0.0	2400	1422	0	1
15	2825	523	471	3588	1892	0.0	2400	1422	0	1
15	2821	525	471	3587	1891	0.0	2400	1422	0	1
15	2821	522	470	3582	1892	0.0	2400	1422	0	1
15	2826	525	472	3592	1890	0.0	2400	1422	0	1
