Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
15	2854	480	535	3631	1972	0.0	2400	1422	0	1
15	2851	482	536	3632	1970	0.0	2400	1422	0	1
15	2851	482	536	3631	1973	0.0	2400	1422	0	1
15	2855	481	535	3632	1972	0.0	2400	1422	0	1
15	2852	482	536	3631	1970	0.0	2400	1422	0	1
15	2854	481	535	3632	1972	0.0	2400	1422	0	1
15	2853	482	536	3632	1970	0.0	2400	1422	0	1
15	2853	481	535	3631	1972	0.0	2400	1422	0	1
15	2854	481	535	3633	1970	0.0	2400	1422	0	1
15	2851	481	535	3629	1971	0.0	2400	1422	0	1
15	2855	481	535	3633	1971	0.0	2400	1422	0	1
15	2849	481	535	3628	1970	0.0	2400	1422	0	1
15	2854	481	535	3632	1972	0.0	2400	1422	0	1
15	2849	481	535	3628	1970	0.0	2400	1422	0	1
15	2853	480	535	3630	1972	0.0	2400	1422	0	1
15	2850	481	535	3629	1970	0.0	2400	1422	0	1
15	2850	479	534	3625	1972	0.0	2400	1422	0	0
15	2851	480	535	3629	1969	0.0	2400	1422	0	0
15	355	339	260	983	1972	0.0	2400	1422	0	0
15	357	341	262	989	4181	229.0	2400	1422	0	0
15	358	341	262	991	4187	230.0	2400	1422	0	0
15	355	339	260	984	4179	230.0	2400	1422	0	0
15	358	342	262	992	4181	229.0	2400	1422	0	0
16	355	339	261	985	4179	231.0	2400	0	1111	1
16	553	1329	672	2615	4192	228.0	2400	0	1111	1
16	625	1703	826	3225	6020	1426.0	2400	0	1111	1
16	627	1705	828	3231	6426	1880.0	2400	0	1111	1
16	625	1701	826	3222	6422	1881.0	2400	0	1111	1
16	627	1706	828	3233	6426	1877.0	2400	0	1111	1
16	625	1700	825	3221	6422	1883.0	2400	0	1111	1
16	627	1706	828	3232	6420	1876.0	2400	0	1111	1
16	625	1700	825	3222	6422	1883.0	2400	0	1111	1
16	627	1705	828	3231	6420	1876.0	2400	0	1111	1
16	625	1702	826	3225	6422	1881.0	2400	0	1111	1
16	626	1703	827	3227	6426	1878.0	2400	0	1111	1
16	626	1704	827	3227	6424	1879.0	2400	0	1111	1
16	626	1702	826	3225	6424	1881.0	2400	0	1111	1
16	626	1704	827	3228	6418	1878.0	2400	0	1111	1
16	626	1704	827	3228	6424	1881.0	2400	0	1111	1
16	626	1703	827	3226	6424	1881.0	2400	0	1111	1
16	626	1702	827	3226	6424	1879.0	2400	0	1111	1
16	626	1704	827	3228	6424	1877.0	2400	0	1111	1
16	626	1702	826	3225	6424	1881.0	2400	0	1111	1
16	626	1704	827	3227	6418	1878.0	2400	0	1111	1
16	626	1702	826	3226	6424	1881.0	2400	0	1111	1
16	625	1703	827	3226	6418	1878.0	2400	0	1111	1
16	626	1702	827	3227	6432	1879.0	2400	0	1111	1
16	625	1702	826	3225	6424	1877.0	2400	0	1111	1
16	627	1704	828	3230	6426	1878.0	2400	0	1111	1
16	625	1701	825	3222	6422	1879.0	2400	0	1111	1
16	627	1705	828	3232	6420	1878.0	2400	0	1111	0
16	624	1700	825	3220	6422	1881.0	2400	0	1111	0
16	368	393	284	1076	6428	1876.0	2400	0	1111	0
16	356	340	261	985	4331	292.0	2400	0	1111	0
16	358	342	262	992	4184	230.0	2400	0	1111	0
16	355	339	261	985	4179	231.0	2400	0	1111	0
16	356	340	261	992	4192	228.0	2400	0	1111	0
17	358	342	262	992	4184	230.0	2400	355	888	1
17	833	1171	631	2656	4179	231.0	2400	355	888	1
17	982	1426	746	3172	4277	1115.0	2400	355	888	1
17	981	1426	745	3171	4285	1385.0	2400	355	888	1
17	982	1426	745	3171	4284	1386.0	2400	355	888	1
17	982	1426	745	3171	4281	1386.0	2400	355	888	1
17	982	1426	745	3171	4281	1386.0	2400	355	888	1
17	982	1426	745	3171	4281	1386.0	2400	355	888	1
17	982	1427	746	3173	4281	1386.0	2400	355	888	1
17	982	1425	745	3169	4285	1387.0	2400	355	888	1
17	982	1427	746	3173	4281	1385.0	2400	355	888	1
17	981	1425	745	3168	4285	1387.0	2400	355	888	1
17	982	1427	746	3173	4284	1385.0	2400	355	888	1
17	981	1425	745	3169	4285	1387.0	2400	355	888	1
17	982	1426	745	3171	4284	1385.0	2400	355	888	1
17	982	1427	746	3172	4281	1386.0	2400	355	888	1
17	981	1424	744	3168	4285	1387.0	2400	355	888	1
17	982	1428	746	3174	4280	1384.0	2400	355	888	1
17	983	1428	747	3176	4285	1389.0	2400	355	888	1
17	980	1424	744	3166	4286	1388.0	2400	355	888	1
17	984	1428	747	3177	4283	1384.0	2400	355	888	1
17	980	1424	744	3166	4283	1387.0	2400	355	888	1
17	984	1428	747	3176	4283	1384.0	2400	355	888	1
17	980	1425	745	3167	4283	1387.0	2400	355	888	1
17	983	1427	746	3174	4287	1385.0	2400	355	888	1
17	980	1426	745	3169	4282	1387.0	2400	355	888	1
17	983	1426	746	3173	4287	1387.0	2400	355	888	1
17	981	1426	745	3170	4282	1385.0	2400	355	888	0
17	982	1426	746	3172	4284	1386.0	2400	355	888	0
17	379	378	278	1063	4285	1385.0	2400	355	888	0
17	358	342	262	992	4185	270.0	2400	355	888	0
17	356	340	261	986	4179	231.0	2400	355	888	0
17	358	342	262	992	4184	230.0	2400	355	888	0
17	356	340	261	987	4179	231.0	2400	355	888	0
18	358	341	262	991	4184	230.0	2400	711	666	1
18	356	340	261	987	4179	230.0	2400	711	666	1
18	1603	1154	689	3381	4184	230.0	2400	711	666	1
18	1605	1156	690	3387	2984	796.0	2400	711	666	1
18	1602	1154	689	3381	2984	798.0	2400	711	666	1
18	1605	1156	690	3386	2985	797.0	2400	711	666	1
18	1603	1156	690	3383	2984	798.0	2400	711	666	1
18	1604	1155	689	3383	2985	799.0	2400	711	666	1
18	1603	1157	690	3385	2983	797.0	2400	711	666	1
18	1603	1154	689	3381	2986	800.0	2400	711	666	1
18	1605	1157	691	3388	2984	796.0	2400	711	666	1
18	1601	1153	688	3378	2987	799.0	2400	711	666	1
18	1606	1157	691	3389	2983	796.0	2400	711	666	1
18	1601	1154	689	3379	2986	799.0	2400	711	666	1
18	1606	1156	690	3387	2986	797.0	2400	711	666	1
18	1602	1155	689	3381	2983	798.0	2400	711	666	1
18	1604	1156	690	3386	2985	798.0	2400	711	666	1
18	1603	1155	689	3382	2985	798.0	2400	711	666	1
18	1603	1156	690	3384	2984	798.0	2400	711	666	1
18	1603	1155	689	3382	2986	799.0	2400	711	666	1
18	1603	1154	688	3381	2984	798.0	2400	711	666	1
18	1604	1157	691	3387	2981	797.0	2400	711	666	1
18	1602	1153	688	3379	2988	799.0	2400	711	666	1
18	1606	1157	691	3389	2982	796.0	2400	711	666	1
18	1601	1153	688	3378	2986	799.0	2400	711	666	1
18	1605	1157	691	3388	2983	796.0	2400	711	666	1
18	1601	1155	689	3381	2987	799.0	2400	711	666	1
18	1605	1155	690	3386	2986	798.0	2400	711	666	0
18	1603	1156	690	3383	2984	796.0	2400	711	666	0
18	357	341	262	990	2985	799.0	2400	711	666	0
18	357	340	261	988	4187	230.0	2400	711	666	0
18	357	341	262	989	4176	229.0	2400	711	666	0
18	357	341	262	989	4187	230.0	2400	711	666	0
18	357	341	261	988	4187	230.0	2400	711	666	0
19	357	341	262	989	4176	231.0	2400	1066	444	1
19	356	340	261	987	4187	230.0	2400	1066	444	1
19	1695	727	527	2852	4184	230.0	2400	1066	444	1
19	2242	883	634	3610	2499	211.0	2400	1066	444	1
19	2241	882	634	3608	2375	201.0	2400	1066	444	1
19	2240	884	635	3610	2375	200.0	2400	1066	444	1
19	2241	881	634	3606	2377	203.0	2400	1066	444	1
19	2241	884	635	3613	2374	198.0	2400	1066	444	1
19	2238	881	633	3603	2378	202.0	2400	1066	444	1
19	2243	884	636	3614	2375	200.0	2400	1066	444	1
19	2237	881	633	3602	2378	201.0	2400	1066	444	1
19	2243	884	635	3613	2375	200.0	2400	1066	444	1
19	2238	882	633	3604	2376	202.0	2400	1066	444	1
19	2241	883	635	3610	2375	202.0	2400	1066	444	1
19	2240	882	634	3607	2377	201.0	2400	1066	444	1
19	2239	883	635	3608	2376	200.0	2400	1066	444	1
19	2241	882	634	3607	2378	202.0	2400	1066	444	1
19	2239	884	635	3609	2374	200.0	2400	1066	444	1
19	2240	881	634	3606	2378	203.0	2400	1066	444	1
19	2241	884	635	3611	2376	199.0	2400	1066	444	1
19	2238	882	634	3605	2377	202.0	2400	1066	444	1
19	2242	884	635	3612	2376	201.0	2400	1066	444	1
19	2237	882	634	3604	2376	202.0	2400	1066	444	1
19	2238	883	634	3606	2377	201.0	2400	1066	444	1
19	2242	882	634	3609	2376	203.0	2400	1066	444	1
19	2239	883	634	3608	2375	200.0	2400	1066	444	1
19	2239	882	634	3606	2376	202.0	2400	1066	444	1
19	2242	884	635	3612	2376	201.0	2400	1066	444	1
19	2237	882	633	3603	2376	202.0	2400	1066	444	0
19	456	369	281	1126	2375	202.0	2400	1066	444	0
19	356	340	261	986	3738	228.0	2400	1066	444	0
19	358	341	262	991	4184	230.0	2400	1066	444	0
19	356	340	261	985	4179	230.0	2400	1066	444	0
19	358	342	262	991	4184	230.0	2400	1066	444	0
20	356	340	261	985	4179	231.0	2400	1422	222	1
20	358	342	263	992	4184	230.0	2400	1422	222	1
20	2259	558	509	3158	4189	231.0	2400	1422	222	1
20	2882	632	591	3872	2135	0.0	2400	1422	222	1
20	2884	630	590	3871	2045	0.0	2400	1422	222	1
20	2882	632	591	3872	2043	0.0	2400	1422	222	1
20	2883	630	590	3869	2045	0.0	2400	1422	222	1
20	2880	630	590	3866	2042	0.0	2400	1422	222	1
20	2885	632	592	3876	2043	0.0	2400	1422	222	1
20	2879	630	590	3866	2045	0.0	2400	1422	222	1
20	2885	632	592	3876	2044	0.0	2400	1422	222	1
20	2878	630	590	3865	2045	0.0	2400	1422	222	1
20	2885	632	591	3875	2044	0.0	2400	1422	222	1
20	2878	630	590	3866	2044	0.0	2400	1422	222	1
20	2885	632	591	3874	2044	0.0	2400	1422	222	1
20	2879	631	590	3867	2043	0.0	2400	1422	222	1
20	2884	631	591	3873	2044	0.0	2400	1422	222	1
20	2880	631	590	3869	2044	0.0	2400	1422	222	1
20	2883	631	590	3871	2044	0.0	2400	1422	222	1
20	2882	631	591	3871	2043	0.0	2400	1422	222	1
20	2881	630	590	3868	2045	0.0	2400	1422	222	1
20	2883	632	591	3873	2044	0.0	2400	1422	222	1
20	2880	630	590	3867	2045	0.0	2400	1422	222	1
20	2884	632	591	3875	2044	0.0	2400	1422	222	1
20	2879	630	590	3865	2044	0.0	2400	1422	222	1
20	2878	630	589	3864	2043	0.0	2400	1422	222	1
20	2885	632	592	3876	2043	0.0	2400	1422	222	1
20	2877	629	589	3863	2045	0.0	2400	1422	222	1
20	2885	632	592	3876	2043	0.0	2400	1422	222	0
20	472	353	276	1117	2045	0.0	2400	1422	222	0
20	358	342	263	993	3618	201.0	2400	1422	222	0
20	356	340	261	985	4189	231.0	2400	1422	222	0
20	358	342	263	992	4184	230.0	2400	1422	222	0
20	356	340	261	986	4189	231.0	2400	1422	222	0
20	358	342	262	992	4184	230.0	2400	1422	222	0
21	356	340	261	986	4179	231.0	2400	1777	0	1
21	2779	477	527	3554	4184	230.0	2400	1777	0	1
21	3549	519	611	4366	1981	0.0	2400	1777	0	1
21	3553	521	612	4373	1901	0.0	2400	1777	0	1
21	3550	519	611	4368	1902	0.0	2400	1777	0	1
21	3552	520	612	4370	1901	0.0	2400	1777	0	1
21	3551	520	611	4369	1901	0.0	2400	1777	0	1
21	3550	520	612	4367	1901	0.0	2400	1777	0	1
21	3548	519	611	4370	1901	0.0	2400	1777	0	1
21	3553	520	612	4372	1904	0.0	2400	1777	0	1
21	3546	519	611	4363	1902	0.0	2400	1777	0	1
21	3554	520	612	4373	1902	0.0	2400	1777	0	1
21	3545	519	610	4361	1902	0.0	2400	1777	0	1
21	3554	521	612	4373	1901	0.0	2400	1777	0	1
21	3545	518	610	4361	1901	0.0	2400	1777	0	1
21	3553	521	612	4373	1901	0.0	2400	1777	0	1
21	3546	518	610	4362	1902	0.0	2400	1777	0	1
21	3552	521	613	4373	1901	0.0	2400	1777	0	1
21	3547	518	610	4363	1903	0.0	2400	1777	0	1
21	3551	521	612	4372	1901	0.0	2400	1777	0	1
21	3547	518	610	4363	1902	0.0	2400	1777	0	1
21	3550	521	612	4370	1901	0.0	2400	1777	0	1
21	3549	519	611	4365	1902	0.0	2400	1777	0	1
21	3548	521	612	4369	1900	0.0	2400	1777	0	1
21	3550	519	611	4367	1903	0.0	2400	1777	0	1
21	3547	521	612	4368	1901	0.0	2400	1777	0	1
21	3551	519	611	4368	1903	0.0	2400	1777	0	1
21	3551	519	611	4368	1901	0.0	2400	1777	0	0
21	365	342	263	999	1901	0.0	2400	1777	0	0
21	357	340	261	988	4136	228.0	2400	1777	0	0
21	357	341	262	990	4176	229.0	2400	1777	0	0
21	357	341	262	988	4187	230.0	2400	1777	0	0
21	357	341	262	989	4187	230.0	2400	1777	0	0
21	357	341	262	989	4187	230.0	2400	1777	0	0
22	357	340	261	988	4187	230.0	2400	0	1333	1
22	591	1522	753	2932	4176	229.0	2400	0	1333	1
22	687	2016	958	3742	6245	1659.0	2400	0	1333	1
22	688	2015	959	3743	6703	2257.0	2400	0	1333	1
22	687	2015	958	3740	6701	2255.0	2400	0	1333	1
22	688	2016	959	3745	6703	2256.0	2400	0	1333	1
22	686	2014	957	3738	6701	2256.0	2400	0	1333	1
22	689	2017	959	3746	6706	2255.0	2400	0	1333	1
22	686	2013	957	3736	6694	2257.0	2400	0	1333	1
22	689	2018	960	3748	6706	2254.0	2400	0	1333	1
22	686	2012	957	3735	6699	2258.0	2400	0	1333	1
22	686	2012	956	3734	6706	2252.0	2400	0	1333	1
22	689	2018	960	3747	6700	2253.0	2400	0	1333	1
22	686	2012	957	3735	6699	2258.0	2400	0	1333	1
22	689	2017	960	3747	6706	2252.0	2400	0	1333	1
22	686	2012	957	3735	6699	2257.0	2400	0	1333	1
22	689	2017	960	3747	6706	2252.0	2400	0	1333	1
22	686	2012	957	3736	6699	2257.0	2400	0	1333	1
22	689	2017	959	3746	6706	2252.0	2400	0	1333	1
22	687	2013	957	3737	6694	2257.0	2400	0	1333	1
22	688	2017	959	3745	6698	2253.0	2400	0	1333	1
22	687	2014	958	3739	6701	2258.0	2400	0	1333	1
22	688	2015	958	3742	6703	2254.0	2400	0	1333	1
22	687	2015	958	3741	6696	2255.0	2400	0	1333	1
22	687	2014	958	3739	6703	2256.0	2400	0	1333	1
22	688	2016	959	3744	6703	2254.0	2400	0	1333	1
22	687	2012	957	3737	6701	2256.0	2400	0	1333	1
22	688	2017	959	3745	6698	2252.0	2400	0	1333	0
22	686	2012	957	3735	6701	2258.0	2400	0	1333	0
22	356	340	261	986	6706	2252.0	2400	0	1333	0
22	358	342	263	992	4184	230.0	2400	0	1333	0
22	356	340	261	986	4189	231.0	2400	0	1333	0
22	358	342	263	992	4184	230.0	2400	0	1333	0
22	356	340	261	985	4189	231.0	2400	0	1333	0
23	358	342	263	993	4184	230.0	2400	355	1111	1
23	868	1387	722	3005	4189	231.0	2400	355	1111	1
23	1045	1742	879	3694	4560	1378.0	2400	355	1111	1
23	1042	1738	876	3683	4595	1766.0	2400	355	1111	1
23	1045	1741	878	3692	4594	1763.0	2400	355	1111	1
23	1042	1739	877	3685	4592	1766.0	2400	355	1111	1
23	1045	1740	878	3691	4597	1764.0	2400	355	1111	1
23	1042	1739	877	3686	4592	1764.0	2400	355	1111	1
23	1045	1740	878	3690	4597	1764.0	2400	355	1111	1
23	1043	1740	877	3687	4592	1764.0	2400	355	1111	1
23	1044	1738	877	3688	4594	1765.0	2400	355	1111	1
23	1043	1740	878	3689	4591	1762.0	2400	355	1111	1
23	1044	1738	877	3686	4598	1765.0	2400	355	1111	1
23	1044	1737	877	3690	4591	1762.0	2400	355	1111	1
23	1045	1741	878	3692	4591	1760.0	2400	355	1111	1
23	1042	1737	876	3684	4592	1766.0	2400	355	1111	1
23	1045	1741	878	3692	4594	1762.0	2400	355	1111	1
23	1042	1738	877	3685	4592	1766.0	2400	355	1111	1
23	1045	1740	878	3690	4597	1763.0	2400	355	1111	1
23	1042	1739	877	3686	4592	1764.0	2400	355	1111	1
23	1045	1739	878	3689	4597	1764.0	2400	355	1111	1
23	1043	1739	877	3687	4592	1762.0	2400	355	1111	1
23	1044	1738	878	3688	4594	1764.0	2400	355	1111	1
23	1043	1739	877	3687	4595	1761.0	2400	355	1111	1
23	1044	1739	878	3688	4594	1764.0	2400	355	1111	1
23	1043	1739	877	3687	4595	1763.0	2400	355	1111	1
23	1044	1740	878	3690	4594	1764.0	2400	355	1111	1
23	1043	1738	877	3685	4595	1764.0	2400	355	1111	0
23	1044	1741	878	3692	4594	1762.0	2400	355	1111	0
23	391	410	292	1123	4595	1766.0	2400	355	1111	0
23	358	342	263	992	4236	306.0	2400	355	1111	0
23	356	340	261	986	4189	231.0	2400	355	1111	0
23	356	340	261	987	4184	230.0	2400	355	1111	0
23	358	342	262	991	4184	230.0	2400	355	1111	0
24	357	340	261	988	4179	231.0	2400	711	888	1
24	1340	1189	683	3178	4176	229.0	2400	711	888	1
24	1662	1465	820	3893	3308	941.0	2400	711	888	1
24	1665	1468	821	3900	3238	1172.0	2400	711	888	1
24	1663	1467	821	3897	3237	1175.0	2400	711	888	1
24	1665	1467	821	3898	3240	1174.0	2400	711	888	1
24	1664	1469	822	3899	3237	1174.0	2400	711	888	1
24	1665	1466	821	3896	3240	1176.0	2400	711	888	1
24	1664	1469	822	3901	3236	1172.0	2400	711	888	1
24	1664	1465	820	3894	3241	1176.0	2400	711	888	1
24	1666	1469	822	3902	3236	1171.0	2400	711	888	1
24	1663	1465	820	3892	3239	1176.0	2400	711	888	1
24	1667	1469	822	3903	3236	1172.0	2400	711	888	1
24	1662	1464	820	3891	3237	1175.0	2400	711	888	1
24	1667	1469	823	3904	3238	1170.0	2400	711	888	1
24	1661	1464	819	3890	3240	1175.0	2400	711	888	1
24	1662	1465	820	3892	3237	1172.0	2400	711	888	1
24	1667	1468	822	3902	3238	1172.0	2400	711	888	1
24	1662	1466	820	3894	3237	1174.0	2400	711	888	1
24	1666	1467	821	3900	3238	1174.0	2400	711	888	1
24	1662	1467	821	3895	3236	1173.0	2400	711	888	1
24	1666	1466	821	3898	3241	1174.0	2400	711	888	1
24	1664	1467	821	3897	3236	1172.0	2400	711	888	1
24	1664	1466	821	3896	3238	1174.0	2400	711	888	1
24	1665	1468	821	3898	3238	1172.0	2400	711	888	1
24	1663	1466	821	3895	3236	1175.0	2400	711	888	1
24	1665	1467	821	3899	3240	1173.0	2400	711	888	1
24	1663	1467	821	3896	3237	1174.0	2400	711	888	0
24	1665	1466	821	3898	3240	1174.0	2400	711	888	0
24	365	348	265	1007	3237	1172.0	2400	711	888	0
24	357	341	262	990	4157	236.0	2400	711	888	0
24	356	340	261	987	4187	230.0	2400	711	888	0
24	358	341	262	991	4184	230.0	2400	711	888	0
24	356	340	261	986	4179	230.0	2400	711	888	0
25	356	340	261	986	4184	230.0	2400	1066	666	1
25	1712	938	614	3176	4184	230.0	2400	1066	666	1
25	2302	1194	766	4122	2692	475.0	2400	1066	666	1
25	2300	1195	767	4123	2579	576.0	2400	1066	666	1
25	2301	1193	765	4120	2583	578.0	2400	1066	666	1
25	2300	1196	767	4125	2579	576.0	2400	1066	666	1
25	2301	1192	765	4118	2583	579.0	2400	1066	666	1
25	2302	1196	767	4126	2577	574.0	2400	1066	666	1
25	2299	1192	765	4117	2581	578.0	2400	1066	666	1
25	2304	1197	767	4128	2580	575.0	2400	1066	666	1
25	2297	1192	765	4115	2579	579.0	2400	1066	666	1
25	2303	1196	767	4128	2581	575.0	2400	1066	666	1
25	2297	1193	765	4117	2581	578.0	2400	1066	666	1
25	2303	1195	767	4125	2581	577.0	2400	1066	666	1
25	2298	1194	765	4118	2580	577.0	2400	1066	666	1
25	2302	1194	766	4123	2580	578.0	2400	1066	666	1
25	2300	1195	766	4121	2580	576.0	2400	1066	666	1
25	2300	1194	766	4120	2580	578.0	2400	1066	666	1
25	2302	1195	765	4124	2580	577.0	2400	1066	666	1
25	2302	1195	766	4124	2578	578.0	2400	1066	666	1
25	2298	1195	766	4119	2580	578.0	2400	1066	666	1
25	2302	1194	766	4123	2581	579.0	2400	1066	666	1
25	2299	1194	766	4120	2580	576.0	2400	1066	666	1
25	2300	1194	766	4121	2581	577.0	2400	1066	666	1
25	2301	1194	766	4121	2581	577.0	2400	1066	666	1
25	2299	1194	766	4120	2579	576.0	2400	1066	666	1
25	2301	1194	766	4121	2581	577.0	2400	1066	666	1
25	2299	1195	766	4122	2579	576.0	2400	1066	666	0
25	2300	1193	765	4119	2581	579.0	2400	1066	666	0
25	482	396	295	1191	2579	576.0	2400	1066	666	0
25	356	339	261	985	3722	252.0	2400	1066	666	0
25	358	342	263	992	4184	228.0	2400	1066	666	0
25	356	339	261	985	4189	231.0	2400	1066	666	0
25	358	342	263	992	4184	228.0	2400	1066	666	0
26	356	340	261	985	4189	231.0	2400	1422	444	1
26	358	342	263	992	4184	230.0	2400	1422	444	1
26	2262	769	593	3466	4189	231.0	2400	1422	444	1
26	2935	921	710	4343	2288	45.0	2400	1422	444	1
26	2942	922	712	4352	2199	0.0	2400	1422	444	1
26	2937	921	711	4345	2198	0.0	2400	1422	444	1
26	2940	922	711	4349	2198	0.0	2400	1422	444	1
26	2939	922	711	4348	2197	0.0	2400	1422	444	1
26	2937	922	711	4346	2198	0.0	2400	1422	444	1
26	2940	922	711	4350	2198	0.0	2400	1422	444	1
26	2935	921	710	4343	2199	0.0	2400	1422	444	1
26	2941	922	711	4350	2199	0.0	2400	1422	444	1
26	2935	922	711	4343	2197	0.0	2400	1422	444	1
26	2941	922	711	4349	2199	0.0	2400	1422	444	1
26	2936	921	710	4344	2197	0.0	2400	1422	444	1
26	2939	922	711	4347	2198	0.0	2400	1422	444	1
26	2938	921	710	4346	2198	0.0	2400	1422	444	1
26	2936	922	711	4346	2198	0.0	2400	1422	444	1
26	2939	921	711	4347	2200	0.0	2400	1422	444	1
26	2936	922	711	4346	2198	0.0	2400	1422	444	1
26	2939	920	710	4345	2200	0.0	2400	1422	444	1
26	2938	920	710	4344	2196	0.0	2400	1422	444	1
26	2939	923	712	4350	2197	0.0	2400	1422	444	1
26	2935	920	710	4341	2199	0.0	2400	1422	444	1
26	2941	923	712	4353	2198	0.0	2400	1422	444	1
26	2933	920	709	4338	2200	0.0	2400	1422	444	1
26	2941	923	712	4351	2197	0.0	2400	1422	444	1
26	2934	921	710	4341	2199	0.0	2400	1422	444	1
26	2940	922	712	4350	2198	0.0	2400	1422	444	0
26	511	374	288	1188	2199	0.0	2400	1422	444	0
26	358	342	262	991	3538	213.0	2400	1422	444	0
26	356	340	261	986	4179	231.0	2400	1422	444	0
26	358	341	262	991	4184	230.0	2400	1422	444	0
26	356	340	261	987	4179	230.0	2400	1422	444	0
27	357	341	262	990	4184	230.0	2400	1777	222	1
27	357	341	262	988	4187	230.0	2400	1777	222	1
27	2751	585	563	3678	4187	230.0	2400	1777	222	1
27	3580	670	667	4609	2044	0.0	2400	1777	222	1
27	3581	670	667	4610	1961	0.0	2400	1777	222	1
27	3582	670	667	4611	1961	0.0	2400	1777	222	1
27	3577	671	667	4607	1961	0.0	2400	1777	222	1
27	3581	669	667	4609	1961	0.0	2400	1777	222	1
27	3579	671	668	4610	1961	0.0	2400	1777	222	1
27	3578	669	666	4605	1962	0.0	2400	1777	222	1
27	3581	671	668	4612	1960	0.0	2400	1777	222	1
27	3575	669	666	4602	1962	0.0	2400	1777	222	1
27	3583	671	668	4615	1961	0.0	2400	1777	222	1
27	3573	669	666	4601	1963	0.0	2400	1777	222	1
27	3583	671	668	4614	1962	0.0	2400	1777	222	1
27	3575	669	666	4601	1962	0.0	2400	1777	222	1
27	3580	671	668	4612	1961	0.0	2400	1777	222	1
27	3577	669	666	4604	1963	0.0	2400	1777	222	1
27	3578	671	668	4609	1960	0.0	2400	1777	222	1
27	3579	669	667	4606	1962	0.0	2400	1777	222	1
27	3576	671	667	4607	1961	0.0	2400	1777	222	1
27	3580	669	667	4608	1963	0.0	2400	1777	222	1
27	3575	671	667	4606	1961	0.0	2400	1777	222	1
27	3578	669	668	4606	1963	0.0	2400	1777	222	1
27	3577	669	667	4605	1962	0.0	2400	1777	222	1
27	3579	671	668	4609	1961	0.0	2400	1777	222	1
27	3575	669	667	4603	1962	0.0	2400	1777	222	1
27	3580	670	668	4610	1962	0.0	2400	1777	222	1
27	3573	670	667	4602	1962	0.0	2400	1777	222	0
27	420	347	269	1059	1962	0.0	2400	1777	222	0
27	357	341	262	989	3831	214.0	2400	1777	222	0
27	356	340	261	987	4187	230.0	2400	1777	222	0
27	357	341	262	990	4184	230.0	2400	1777	222	0
27	356	340	261	987	4187	230.0	2400	1777	222	0
27	358	341	262	991	4184	230.0	2400	1777	222	0
28	356	340	261	986	4179	230.0	2400	2133	0	1
28	3029	491	555	3818	4184	230.0	2400	2133	0	1
28	4247	557	687	5104	1951	0.0	2400	2133	0	1
28	4256	560	690	5117	1855	0.0	2400	2133	0	1
28	4246	557	687	5102	1856	0.0	2400	2133	0	1
28	4253	560	689	5114	1854	0.0	2400	2133	0	1
28	4248	557	687	5104	1855	0.0	2400	2133	0	1
28	4250	557	688	5106	1854	0.0	2400	2133	0	1
28	4248	560	689	5109	1855	0.0	2400	2133	0	1
28	4252	558	688	5109	1856	0.0	2400	2133	0	1
28	4246	560	689	5107	1854	0.0	2400	2133	0	1
28	4251	558	688	5108	1856	0.0	2400	2133	0	1
28	4248	560	689	5109	1854	0.0	2400	2133	0	1
28	4248	558	688	5106	1856	0.0	2400	2133	0	1
28	4250	560	689	5111	1855	0.0	2400	2133	0	1
28	4246	558	688	5104	1855	0.0	2400	2133	0	1
28	4251	559	689	5111	1855	0.0	2400	2133	0	1
28	4244	558	687	5101	1855	0.0	2400	2133	0	1
28	4252	559	689	5111	1854	0.0	2400	2133	0	1
28	4245	558	688	5103	1855	0.0	2400	2133	0	1
28	4249	559	688	5108	1855	0.0	2400	2133	0	1
28	4247	559	688	5106	1855	0.0	2400	2133	0	1
28	4247	558	688	5105	1855	0.0	2400	2133	0	1
28	4249	559	689	5109	1855	0.0	2400	2133	0	1
28	4244	558	687	5102	1856	0.0	2400	2133	0	1
28	4243	557	687	5099	1855	0.0	2400	2133	0	1
28	4251	560	689	5111	1854	0.0	2400	2133	0	1
28	4244	557	687	5100	1855	0.0	2400	2133	0	0
28	648	358	294	1298	1854	0.0	2400	2133	0	0
28	356	339	261	985	3116	139.0	2400	2133	0	0
28	358	342	262	992	4184	228.0	2400	2133	0	0
28	356	339	261	985	4179	231.0	2400	2133	0	0
28	358	342	262	992	4184	228.0	2400	2133	0	0
28	356	339	261	985	4179	231.0	2400	2133	0	0
29	358	342	262	992	4184	228.0	2400	0	1555	1
29	641	1788	865	3369	4179	231.0	2400	0	1555	1
29	750	2329	1091	4260	6532	1980.0	2400	0	1555	1
29	748	2327	1089	4254	6933	2634.0	2400	0	1555	1
29	750	2327	1090	4257	6937	2632.0	2400	0	1555	1
29	749	2329	1090	4258	6928	2631.0	2400	0	1555	1
29	750	2326	1090	4255	6935	2635.0	2400	0	1555	1
29	749	2328	1090	4257	6928	2630.0	2400	0	1555	1
29	750	2327	1090	4257	6935	2633.0	2400	0	1555	1
29	750	2329	1090	4259	6928	2631.0	2400	0	1555	1
29	748	2325	1089	4252	6928	2634.0	2400	0	1555	1
29	750	2329	1091	4260	6937	2629.0	2400	0	1555	1
29	749	2325	1089	4253	6933	2634.0	2400	0	1555	1
29	749	2329	1090	4259	6930	2629.0	2400	0	1555	1
